,type,id,attributes.accession,attributes.count,attributes.description,attributes.lineage,links.self,Sample_id,attributes.relative_abundance
0,go-terms,GO:0030031,GO:0030031,2,cell projection assembly,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0030031,MGYA00005314,3.53542e-05
1,go-terms,GO:0071554,GO:0071554,2889,cell wall organization or biogenesis,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0071554,MGYA00005314,0.0510692006
2,go-terms,GO:0016043,GO:0016043,17271,cellular component organization,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016043,MGYA00005314,0.3053015452
3,go-terms,GO:0051301,GO:0051301,5408,cell division,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0051301,MGYA00005314,0.0955978667
4,go-terms,GO:0016049,GO:0016049,2,cell growth,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016049,MGYA00005314,3.53542e-05
5,go-terms,GO:0048870,GO:0048870,2057,cell motility,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0048870,MGYA00005314,0.0363618365
6,go-terms,GO:0032196,GO:0032196,10208,transposition,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0032196,MGYA00005314,0.1804480443
7,go-terms,GO:0006811,GO:0006811,44670,ion transport,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006811,MGYA00005314,0.789636965
8,go-terms,GO:0009306,GO:0009306,2741,protein secretion,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009306,MGYA00005314,0.0484529868
9,go-terms,GO:0006810,GO:0006810,196628,transport,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006810,MGYA00005314,3.4758168155
10,go-terms,GO:0046034,GO:0046034,4714,ATP metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0046034,MGYA00005314,0.0833299452
11,go-terms,GO:0009058,GO:0009058,379628,biosynthetic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009058,MGYA00005314,6.7107298353
12,go-terms,GO:0005975,GO:0005975,214677,carbohydrate metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005975,MGYA00005314,3.7948711603
