,type,id,attributes.accession,attributes.count,attributes.description,attributes.lineage,links.self,Sample_id,attributes.relative_abundance
0,go-terms,GO:0030031,GO:0030031,0,cell projection assembly,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0030031,MGYA00005293,0.0
1,go-terms,GO:0071554,GO:0071554,5746,cell wall organization or biogenesis,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0071554,MGYA00005293,0.0798016541
2,go-terms,GO:0016043,GO:0016043,19841,cellular component organization,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016043,MGYA00005293,0.2755559728
3,go-terms,GO:0051301,GO:0051301,7829,cell division,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0051301,MGYA00005293,0.1087307954
4,go-terms,GO:0016049,GO:0016049,0,cell growth,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016049,MGYA00005293,0.0
5,go-terms,GO:0048870,GO:0048870,1593,cell motility,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0048870,MGYA00005293,0.0221239184
6,go-terms,GO:0032196,GO:0032196,11721,transposition,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0032196,MGYA00005293,0.1627837084
7,go-terms,GO:0006811,GO:0006811,74685,ion transport,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006811,MGYA00005293,1.0372409571
8,go-terms,GO:0009306,GO:0009306,2254,protein secretion,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009306,MGYA00005293,0.0313040251
9,go-terms,GO:0006810,GO:0006810,269423,transport,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006810,MGYA00005293,3.7418031785
10,go-terms,GO:0046034,GO:0046034,10389,ATP metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0046034,MGYA00005293,0.1442846128
11,go-terms,GO:0009058,GO:0009058,491535,biosynthetic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009058,MGYA00005293,6.826541258
12,go-terms,GO:0005975,GO:0005975,255498,carbohydrate metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005975,MGYA00005293,3.5484098555
13,go-terms,GO:0009056,GO:0009056,49703,catabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009056,MGYA00005293,0.6902856971
14,go-terms,GO:0006520,GO:0006520,150986,cellular amino acid metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006520,MGYA00005293,2.0969252614
15,go-terms,GO:0045333,GO:0045333,939,cellular respiration,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0045333,MGYA00005293,0.0130410291
