,type,id,attributes.accession,attributes.count,attributes.description,attributes.lineage,links.self,Sample_id,attributes.relative_abundance
0,go-terms,GO:0030031,GO:0030031,1,cell projection assembly,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0030031,MGYA00005300,1.08218e-05
1,go-terms,GO:0071554,GO:0071554,5559,cell wall organization or biogenesis,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0071554,MGYA00005300,0.0601581318
2,go-terms,GO:0016043,GO:0016043,30331,cellular component organization,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016043,MGYA00005300,0.3282346278
3,go-terms,GO:0051301,GO:0051301,9330,cell division,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0051301,MGYA00005300,0.100966967
4,go-terms,GO:0016049,GO:0016049,0,cell growth,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016049,MGYA00005300,0.0
5,go-terms,GO:0048870,GO:0048870,2176,cell motility,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0048870,MGYA00005300,0.0235481372
6,go-terms,GO:0032196,GO:0032196,21226,transposition,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0032196,MGYA00005300,0.2297025554
7,go-terms,GO:0006811,GO:0006811,86634,ion transport,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006811,MGYA00005300,0.9375318565
8,go-terms,GO:0009306,GO:0009306,2970,protein secretion,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009306,MGYA00005300,0.0321406101
9,go-terms,GO:0006810,GO:0006810,371596,transport,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006810,MGYA00005300,4.0213205873
10,go-terms,GO:0046034,GO:0046034,11436,ATP metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0046034,MGYA00005300,0.1237575815
11,go-terms,GO:0009058,GO:0009058,600610,biosynthetic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009058,MGYA00005300,6.4996538121
12,go-terms,GO:0005975,GO:0005975,379849,carbohydrate metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005975,MGYA00005300,4.110632525
13,go-terms,GO:0009056,GO:0009056,65056,catabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009056,MGYA00005300,0.7040200436
14,go-terms,GO:0006520,GO:0006520,177400,cellular amino acid metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006520,MGYA00005300,1.9197792016
15,go-terms,GO:0045333,GO:0045333,1140,cellular respiration,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0045333,MGYA00005300,0.0123367998
16,go-terms,GO:0051186,GO:0051186,57448,cofactor metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0051186,MGYA00005300,0.6216881374
17,go-terms,GO:0006259,GO:0006259,214818,DNA metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006259,MGYA00005300,2.3247076016
18,go-terms,GO:0022900,GO:0022900,773,electron transport chain,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0022900,MGYA00005300,0.008365216
19,go-terms,GO:0006091,GO:0006091,31789,generation of precursor metabolites and energy,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006091,MGYA00005300,0.3440127454
20,go-terms,GO:0046039,GO:0046039,413,GTP metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0046039,MGYA00005300,0.0044693845
21,go-terms,GO:0006629,GO:0006629,51344,lipid metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006629,MGYA00005300,0.5556321495
22,go-terms,GO:0006807,GO:0006807,738372,nitrogen compound metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006807,MGYA00005300,7.9904803192
23,go-terms,GO:0071941,GO:0071941,159,nitrogen cycle metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0071941,MGYA00005300,0.0017206589
24,go-terms,GO:0009117,GO:0009117,53775,nucleotide metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009117,MGYA00005300,0.5819398341
25,go-terms,GO:0055114,GO:0055114,215226,oxidation-reduction process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0055114,MGYA00005300,2.3291228773
26,go-terms,GO:0016310,GO:0016310,37548,phosphorylation,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016310,MGYA00005300,0.4063352281
27,go-terms,GO:0015979,GO:0015979,2669,photosynthesis,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0015979,MGYA00005300,0.0288832621
28,go-terms,GO:0019538,GO:0019538,227284,protein metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0019538,MGYA00005300,2.4596115899
29,go-terms,GO:0016070,GO:0016070,264211,RNA metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016070,MGYA00005300,2.8592265086
30,go-terms,GO:0044281,GO:0044281,374630,small molecule metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0044281,MGYA00005300,4.0541537897
31,go-terms,GO:0006790,GO:0006790,23533,sulfur compound metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006790,MGYA00005300,0.2546683425
32,go-terms,GO:0009404,GO:0009404,823,toxin metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009404,MGYA00005300,0.0089063037
33,go-terms,GO:0006351,GO:0006351,119309,"transcription, DNA-templated",biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006351,MGYA00005300,1.2911326762
34,go-terms,GO:0006412,GO:0006412,124370,translation,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006412,MGYA00005300,1.3459015744
35,go-terms,GO:0007154,GO:0007154,78921,cell communication,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0007154,MGYA00005300,0.8540636661
36,go-terms,GO:0006935,GO:0006935,1672,chemotaxis,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006935,MGYA00005300,0.0180939731
37,go-terms,GO:0006950,GO:0006950,49448,response to stress,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006950,MGYA00005300,0.5351141035
38,go-terms,GO:0007165,GO:0007165,71965,signal transduction,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0007165,MGYA00005300,0.7787875436
39,go-terms,GO:0000160,GO:0000160,47206,phosphorelay signal transduction system,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0000160,MGYA00005300,0.5108517305
40,go-terms,GO:0000902,GO:0000902,3656,cell morphogenesis,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0000902,MGYA00005300,0.0395643335
41,go-terms,GO:0000746,GO:0000746,1934,conjugation,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0000746,MGYA00005300,0.0209292727
42,go-terms,GO:0042592,GO:0042592,13104,homeostatic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0042592,MGYA00005300,0.1418082675
