,type,id,attributes.accession,attributes.count,attributes.description,attributes.lineage,links.self,Sample_id,attributes.relative_abundance
0,go-terms,GO:0030031,GO:0030031,0,cell projection assembly,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0030031,MGYA00005313,0.0
1,go-terms,GO:0071554,GO:0071554,11298,cell wall organization or biogenesis,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0071554,MGYA00005313,0.0755922733
2,go-terms,GO:0016043,GO:0016043,46113,cellular component organization,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016043,MGYA00005313,0.3085312886
3,go-terms,GO:0051301,GO:0051301,14839,cell division,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0051301,MGYA00005313,0.0992842754
4,go-terms,GO:0016049,GO:0016049,0,cell growth,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016049,MGYA00005313,0.0
5,go-terms,GO:0048870,GO:0048870,4325,cell motility,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0048870,MGYA00005313,0.0289375626
6,go-terms,GO:0032196,GO:0032196,25984,transposition,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0032196,MGYA00005313,0.1738528615
7,go-terms,GO:0006811,GO:0006811,142713,ion transport,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006811,MGYA00005313,0.9548592758
8,go-terms,GO:0009306,GO:0009306,9330,protein secretion,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009306,MGYA00005313,0.062424846
9,go-terms,GO:0006810,GO:0006810,760469,transport,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006810,MGYA00005313,5.0881200634
10,go-terms,GO:0046034,GO:0046034,17110,ATP metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0046034,MGYA00005313,0.1144790048
11,go-terms,GO:0009058,GO:0009058,966039,biosynthetic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009058,MGYA00005313,6.4635408122
12,go-terms,GO:0005975,GO:0005975,566844,carbohydrate metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005975,MGYA00005313,3.7926205134
13,go-terms,GO:0009056,GO:0009056,113430,catabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009056,MGYA00005313,0.7589335776
14,go-terms,GO:0006520,GO:0006520,256789,cellular amino acid metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006520,MGYA00005313,1.7181150881
15,go-terms,GO:0045333,GO:0045333,14444,cellular respiration,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0045333,MGYA00005313,0.0966414229
16,go-terms,GO:0051186,GO:0051186,105948,cofactor metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0051186,MGYA00005313,0.708873267
17,go-terms,GO:0006259,GO:0006259,261452,DNA metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006259,MGYA00005313,1.7493141296
18,go-terms,GO:0022900,GO:0022900,5383,electron transport chain,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0022900,MGYA00005313,0.0360163929
19,go-terms,GO:0006091,GO:0006091,57188,generation of precursor metabolites and energy,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006091,MGYA00005313,0.3826315211
20,go-terms,GO:0046039,GO:0046039,1263,GTP metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0046039,MGYA00005313,0.0084504373
21,go-terms,GO:0006629,GO:0006629,84099,lipid metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006629,MGYA00005313,0.5626867225
22,go-terms,GO:0006807,GO:0006807,1100710,nitrogen compound metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006807,MGYA00005313,7.3645929485
23,go-terms,GO:0071941,GO:0071941,852,nitrogen cycle metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0071941,MGYA00005313,0.0057005326
24,go-terms,GO:0009117,GO:0009117,81431,nucleotide metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009117,MGYA00005313,0.5448357591
25,go-terms,GO:0055114,GO:0055114,446095,oxidation-reduction process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0055114,MGYA00005313,2.9847172201
26,go-terms,GO:0016310,GO:0016310,57789,phosphorylation,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016310,MGYA00005313,0.3866526714
27,go-terms,GO:0015979,GO:0015979,2797,photosynthesis,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0015979,MGYA00005313,0.0187140723
28,go-terms,GO:0019538,GO:0019538,327566,protein metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0019538,MGYA00005313,2.1916674272
29,go-terms,GO:0016070,GO:0016070,440616,RNA metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016070,MGYA00005313,2.9480585137
30,go-terms,GO:0044281,GO:0044281,586199,small molecule metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0044281,MGYA00005313,3.9221202877
31,go-terms,GO:0006790,GO:0006790,42406,sulfur compound metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006790,MGYA00005313,0.2837286193
