,type,id,attributes.accession,attributes.count,attributes.description,attributes.lineage,links.self,Sample_id,attributes.relative_abundance
0,go-terms,GO:0030031,GO:0030031,6,cell projection assembly,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0030031,MGYA00005321,9.5744e-05
1,go-terms,GO:0071554,GO:0071554,4666,cell wall organization or biogenesis,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0071554,MGYA00005321,0.0744569557
2,go-terms,GO:0016043,GO:0016043,20255,cellular component organization,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016043,MGYA00005321,0.3232159533
3,go-terms,GO:0051301,GO:0051301,6397,cell division,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0051301,MGYA00005321,0.1020791139
4,go-terms,GO:0016049,GO:0016049,0,cell growth,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016049,MGYA00005321,0.0
5,go-terms,GO:0048870,GO:0048870,2996,cell motility,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0048870,MGYA00005321,0.0478081953
6,go-terms,GO:0032196,GO:0032196,12980,transposition,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0032196,MGYA00005321,0.2071262934
7,go-terms,GO:0006811,GO:0006811,57399,ion transport,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006811,MGYA00005321,0.9159354481
8,go-terms,GO:0009306,GO:0009306,3606,protein secretion,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009306,MGYA00005321,0.0575421737
9,go-terms,GO:0006810,GO:0006810,234690,transport,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006810,MGYA00005321,3.7450284902
10,go-terms,GO:0046034,GO:0046034,8579,ATP metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0046034,MGYA00005321,0.1368980332
11,go-terms,GO:0009058,GO:0009058,422089,biosynthetic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009058,MGYA00005321,6.7354183409
12,go-terms,GO:0005975,GO:0005975,248317,carbohydrate metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005975,MGYA00005321,3.9624791836
13,go-terms,GO:0009056,GO:0009056,42265,catabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009056,MGYA00005321,0.6744370409
14,go-terms,GO:0006520,GO:0006520,123696,cellular amino acid metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006520,MGYA00005321,1.9738593214
15,go-terms,GO:0045333,GO:0045333,883,cellular respiration,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0045333,MGYA00005321,0.0140903326
16,go-terms,GO:0051186,GO:0051186,38700,cofactor metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0051186,MGYA00005321,0.6175491183
17,go-terms,GO:0006259,GO:0006259,141121,DNA metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006259,MGYA00005321,2.251915998
18,go-terms,GO:0022900,GO:0022900,510,electron transport chain,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0022900,MGYA00005321,0.0081382442
19,go-terms,GO:0006091,GO:0006091,21961,generation of precursor metabolites and energy,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006091,MGYA00005321,0.350439178
20,go-terms,GO:0046039,GO:0046039,395,GTP metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0046039,MGYA00005321,0.0063031499
21,go-terms,GO:0006629,GO:0006629,35933,lipid metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006629,MGYA00005321,0.5733951542
22,go-terms,GO:0006807,GO:0006807,502272,nitrogen compound metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006807,MGYA00005321,8.014925859
23,go-terms,GO:0071941,GO:0071941,86,nitrogen cycle metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0071941,MGYA00005321,0.0013723314
24,go-terms,GO:0009117,GO:0009117,37977,nucleotide metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009117,MGYA00005321,0.6060119603
25,go-terms,GO:0055114,GO:0055114,141197,oxidation-reduction process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0055114,MGYA00005321,2.253128756
26,go-terms,GO:0016310,GO:0016310,25004,phosphorylation,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016310,MGYA00005321,0.3989973683
27,go-terms,GO:0015979,GO:0015979,1688,photosynthesis,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0015979,MGYA00005321,0.0269359925
28,go-terms,GO:0019538,GO:0019538,164956,protein metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0019538,MGYA00005321,2.632259234
29,go-terms,GO:0016070,GO:0016070,185710,RNA metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016070,MGYA00005321,2.9634379007
30,go-terms,GO:0044281,GO:0044281,257953,small molecule metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0044281,MGYA00005321,4.1162441269
31,go-terms,GO:0006790,GO:0006790,16505,sulfur compound metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006790,MGYA00005321,0.2633759224
32,go-terms,GO:0009404,GO:0009404,486,toxin metabolic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009404,MGYA00005321,0.007755268
33,go-terms,GO:0006351,GO:0006351,82483,"transcription, DNA-templated",biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006351,MGYA00005321,1.3162094037
34,go-terms,GO:0006412,GO:0006412,94551,translation,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006412,MGYA00005321,1.5087826016
35,go-terms,GO:0007154,GO:0007154,53370,cell communication,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0007154,MGYA00005321,0.8516433189
36,go-terms,GO:0006935,GO:0006935,2181,chemotaxis,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006935,MGYA00005321,0.0348029619
37,go-terms,GO:0006950,GO:0006950,35401,response to stress,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0006950,MGYA00005321,0.5649058485
38,go-terms,GO:0007165,GO:0007165,47796,signal transduction,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0007165,MGYA00005321,0.7626970971
39,go-terms,GO:0000160,GO:0000160,30891,phosphorelay signal transduction system,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0000160,MGYA00005321,0.4929382381
40,go-terms,GO:0000902,GO:0000902,2546,cell morphogenesis,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0000902,MGYA00005321,0.0406273916
41,go-terms,GO:0000746,GO:0000746,1163,conjugation,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0000746,MGYA00005321,0.0185583882
42,go-terms,GO:0042592,GO:0042592,8121,homeostatic process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0042592,MGYA00005321,0.1295895708
43,go-terms,GO:0002376,GO:0002376,39,immune system process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0002376,MGYA00005321,0.0006223363
44,go-terms,GO:0009405,GO:0009405,734,pathogenesis,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009405,MGYA00005321,0.0117126887
45,go-terms,GO:0043934,GO:0043934,3136,sporulation,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0043934,MGYA00005321,0.0500422231
46,go-terms,GO:0044403,GO:0044403,12970,"symbiosis, encompassing mutualism through parasitism",biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0044403,MGYA00005321,0.20696672
47,go-terms,GO:0016032,GO:0016032,20324,viral process,biological_process,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016032,MGYA00005321,0.3243170098
48,go-terms,GO:0042575,GO:0042575,2075,DNA polymerase complex,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0042575,MGYA00005321,0.0331114837
49,go-terms,GO:0016469,GO:0016469,8520,proton-transporting two-sector ATPase complex,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016469,MGYA00005321,0.1359565501
50,go-terms,GO:0005840,GO:0005840,36830,ribosome,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005840,MGYA00005321,0.5877088896
51,go-terms,GO:0005667,GO:0005667,5,transcription factor complex,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005667,MGYA00005321,7.97867e-05
52,go-terms,GO:0005694,GO:0005694,3079,chromosome,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005694,MGYA00005321,0.0491326547
53,go-terms,GO:0005737,GO:0005737,83271,cytoplasm,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005737,MGYA00005321,1.3287837889
54,go-terms,GO:0005856,GO:0005856,72,cytoskeleton,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005856,MGYA00005321,0.0011489286
55,go-terms,GO:0005783,GO:0005783,14,endoplasmic reticulum,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005783,MGYA00005321,0.0002234028
56,go-terms,GO:0005727,GO:0005727,3491,extrachromosomal circular DNA,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005727,MGYA00005321,0.0557070794
57,go-terms,GO:0005794,GO:0005794,8,Golgi apparatus,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005794,MGYA00005321,0.0001276587
58,go-terms,GO:0005739,GO:0005739,19,mitochondrion,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005739,MGYA00005321,0.0003031895
59,go-terms,GO:0009295,GO:0009295,109,nucleoid,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009295,MGYA00005321,0.0017393502
60,go-terms,GO:0005634,GO:0005634,119,nucleus,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005634,MGYA00005321,0.0018989236
61,go-terms,GO:0042597,GO:0042597,3314,periplasmic space,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0042597,MGYA00005321,0.0528826299
62,go-terms,GO:0009579,GO:0009579,37,thylakoid,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009579,MGYA00005321,0.0005904216
63,go-terms,GO:0005773,GO:0005773,1,vacuole,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005773,MGYA00005321,1.59573e-05
64,go-terms,GO:0031982,GO:0031982,14,vesicle,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0031982,MGYA00005321,0.0002234028
65,go-terms,GO:0043190,GO:0043190,473,ATP-binding cassette (ABC) transporter complex,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0043190,MGYA00005321,0.0075478226
66,go-terms,GO:0005618,GO:0005618,1561,cell wall,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005618,MGYA00005321,0.0249094102
67,go-terms,GO:0019861,GO:0019861,3055,flagellum,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0019861,MGYA00005321,0.0487496785
68,go-terms,GO:0016020,GO:0016020,288585,membrane,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016020,MGYA00005321,4.6050494135
69,go-terms,GO:0019867,GO:0019867,6102,outer membrane,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0019867,MGYA00005321,0.0973716982
70,go-terms,GO:0009289,GO:0009289,10,pilus,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0009289,MGYA00005321,0.0001595734
71,go-terms,GO:0005886,GO:0005886,5551,plasma membrane,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005886,MGYA00005321,0.088579203
72,go-terms,GO:0070469,GO:0070469,10,respiratory chain,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0070469,MGYA00005321,0.0001595734
73,go-terms,GO:0031012,GO:0031012,92,extracellular matrix,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0031012,MGYA00005321,0.0014680754
74,go-terms,GO:0019012,GO:0019012,24510,virion,cellular_component,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0019012,MGYA00005321,0.3911144416
75,go-terms,GO:0048037,GO:0048037,121230,cofactor binding,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0048037,MGYA00005321,1.9345085171
76,go-terms,GO:0008092,GO:0008092,55,cytoskeletal protein binding,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0008092,MGYA00005321,0.0008776538
77,go-terms,GO:0046872,GO:0046872,80257,metal ion binding,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0046872,MGYA00005321,1.2806883614
78,go-terms,GO:0003676,GO:0003676,288090,nucleic acid binding,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0003676,MGYA00005321,4.5971505294
79,go-terms,GO:0000166,GO:0000166,334386,nucleotide binding,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0000166,MGYA00005321,5.3359116142
80,go-terms,GO:0005102,GO:0005102,72,receptor binding,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005102,MGYA00005321,0.0011489286
81,go-terms,GO:0008134,GO:0008134,3750,transcription factor binding,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0008134,MGYA00005321,0.0598400308
82,go-terms,GO:0051082,GO:0051082,3864,unfolded protein binding,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0051082,MGYA00005321,0.0616591678
83,go-terms,GO:0004812,GO:0004812,51462,aminoacyl-tRNA ligase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0004812,MGYA00005321,0.8211967113
84,go-terms,GO:0016853,GO:0016853,80307,isomerase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016853,MGYA00005321,1.2814862285
85,go-terms,GO:0016874,GO:0016874,102832,ligase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016874,MGYA00005321,1.6409253471
86,go-terms,GO:0016829,GO:0016829,56230,lyase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016829,MGYA00005321,0.8972813158
87,go-terms,GO:0016491,GO:0016491,140232,oxidoreductase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016491,MGYA00005321,2.2377299214
88,go-terms,GO:0016887,GO:0016887,72792,ATPase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016887,MGYA00005321,1.1615668067
89,go-terms,GO:0003924,GO:0003924,13315,GTPase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0003924,MGYA00005321,0.2124720028
90,go-terms,GO:0004386,GO:0004386,8730,helicase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0004386,MGYA00005321,0.1393075918
91,go-terms,GO:0016787,GO:0016787,351781,hydrolase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016787,MGYA00005321,5.6134895706
92,go-terms,GO:0016810,GO:0016810,30951,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016810,MGYA00005321,0.4938956786
93,go-terms,GO:0016788,GO:0016788,47925,"hydrolase activity, acting on ester bonds",molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016788,MGYA00005321,0.7647555942
94,go-terms,GO:0016798,GO:0016798,93166,"hydrolase activity, acting on glycosyl bonds",molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016798,MGYA00005321,1.4866816836
95,go-terms,GO:0016298,GO:0016298,37,lipase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016298,MGYA00005321,0.0005904216
96,go-terms,GO:0004518,GO:0004518,22076,nuclease activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0004518,MGYA00005321,0.3522742722
97,go-terms,GO:0008233,GO:0008233,50568,peptidase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0008233,MGYA00005321,0.8069308479
98,go-terms,GO:0016791,GO:0016791,5263,phosphatase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016791,MGYA00005321,0.0839834886
99,go-terms,GO:0016407,GO:0016407,7332,acetyltransferase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016407,MGYA00005321,0.1169992283
100,go-terms,GO:0034061,GO:0034061,9797,DNA polymerase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0034061,MGYA00005321,0.1563340752
101,go-terms,GO:0016301,GO:0016301,50280,kinase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016301,MGYA00005321,0.8023351335
102,go-terms,GO:0004672,GO:0004672,16645,protein kinase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0004672,MGYA00005321,0.2656099502
103,go-terms,GO:0034062,GO:0034062,18085,RNA polymerase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0034062,MGYA00005321,0.2885885221
104,go-terms,GO:0016740,GO:0016740,266079,transferase activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016740,MGYA00005321,4.2459134844
105,go-terms,GO:0016746,GO:0016746,24686,"transferase activity, transferring acyl groups",molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016746,MGYA00005321,0.3939229337
106,go-terms,GO:0016765,GO:0016765,15646,"transferase activity, transferring alkyl or aryl (other than methyl) groups",molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016765,MGYA00005321,0.249668566
107,go-terms,GO:0016757,GO:0016757,27271,"transferase activity, transferring glycosyl groups",molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0016757,MGYA00005321,0.4351726616
108,go-terms,GO:0030234,GO:0030234,2448,enzyme regulator activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0030234,MGYA00005321,0.0390635721
109,go-terms,GO:0003774,GO:0003774,1014,motor activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0003774,MGYA00005321,0.0161807443
110,go-terms,GO:0001071,GO:0001071,41569,nucleic acid binding transcription factor activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0001071,MGYA00005321,0.6633307312
111,go-terms,GO:0000988,GO:0000988,16488,protein binding transcription factor activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0000988,MGYA00005321,0.2631046476
112,go-terms,GO:0004872,GO:0004872,63766,receptor activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0004872,MGYA00005321,1.0175358418
113,go-terms,GO:0045182,GO:0045182,0,translation regulator activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0045182,MGYA00005321,0.0
114,go-terms,GO:0005215,GO:0005215,117839,transporter activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0005215,MGYA00005321,1.8803971718
115,go-terms,GO:0000156,GO:0000156,481,phosphorelay response regulator activity,molecular_function,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/go-terms/GO:0000156,MGYA00005321,0.0076754813
